file_base,label,temperature_mean,temperature_std,temperature_min,temperature_max,temperature_first,temperature_last,temperature_range,temperature_slope,humidity_mean,humidity_std,humidity_min,humidity_max,humidity_first,humidity_last,humidity_range,humidity_slope,vibration_mean,vibration_std,vibration_min,vibration_max,vibration_first,vibration_last,vibration_range,vibration_slope,acceleration_mean,acceleration_std,acceleration_min,acceleration_max,acceleration_first,acceleration_last,acceleration_range,acceleration_slope,noise_mean,noise_std,noise_min,noise_max,noise_first,noise_last,noise_range,noise_slope,outlier_score,is_outlier,defect_type,has_thumbnail
SD_DEF_NM_C_20250903-100555_00578,1,24.628000000000004,0.0893084542470645,24.51,24.78,24.51,24.78,0.2699999999999996,0.0609999999999974,50.854,1.0839667891591516,49.35,52.34,49.35,52.34,2.990000000000002,0.7629999999999988,0.44592,0.001784824921385858,0.4427,0.4476,0.4453,0.4427,0.0049000000000000155,-0.0005700000000000175,0.043000000000000003,0.00041952353926806075,0.0423,0.0435,0.0433,0.0423,0.0011999999999999997,-0.00023000000000000556,61.20399999999999,1.2745132404176907,60.0,63.24,63.24,60.0,3.240000000000002,-0.8580000000000035,0,False,불량(미납),False
SD_DEF_NM_C_20250903-090625_00415,1,25.02,0.407725397786304,24.43,25.57,24.43,25.57,1.1400000000000006,0.28799999999999726,46.326,0.4001799595182138,45.63,46.86,46.86,45.63,1.2299999999999969,-0.2660000000000058,0.5194599999999999,0.002623432865540885,0.5155,0.5221,0.5221,0.5155,0.00660000000000005,-0.0017600000000000946,0.03708,0.002933530296417611,0.0325,0.04,0.0325,0.04,0.0075,0.001999999999999996,65.76200000000001,0.2577906127072894,65.34,66.11,65.34,66.11,0.769999999999996,0.17699999999999738,0,False,불량(미납),False
SD_DEF_NM_C_20250903-100131_00566,1,23.979999999999997,0.12049896265113574,23.8,24.15,24.15,23.8,0.34999999999999787,-0.08500000000000173,45.564,0.7497893037380569,44.33,46.58,44.33,46.58,2.25,0.5189999999999926,0.29955999999999994,0.043710392356967,0.2381,0.3599,0.2381,0.3599,0.12179999999999999,0.03088999999999998,0.010600000000000002,0.0011027239001672178,0.01,0.0128,0.0128,0.01,0.0028000000000000004,-0.000580000000000001,87.22999999999999,0.395575530082433,86.48,87.66,86.48,87.66,1.1799999999999926,0.23999999999999783,4,True,불량(미납),True
SD_DEF_NM_A_20250821-161551_00130,1,26.822000000000003,0.19270703152713425,26.5,27.0,26.5,27.0,0.5,0.1289999999999997,55.455999999999996,0.7528505827851898,54.29,56.47,54.29,56.47,2.1799999999999997,0.528999999999993,0.5212800000000001,0.011317844317713528,0.5042,0.536,0.536,0.5042,0.03180000000000005,-0.007970000000000076,0.02456,0.002466252217434381,0.0211,0.0279,0.0279,0.0211,0.0068000000000000005,-0.001740000000000004,70.41399999999999,1.7845626915297756,68.03,73.0,73.0,68.03,4.969999999999999,-1.2600000000000093,0,False,불량(미납),False
SD_DEF_NM_C_20250903-092221_00460,1,24.261999999999997,0.19114392483152606,23.99,24.54,24.54,23.99,0.5500000000000007,-0.13500000000000037,64.50399999999999,0.31859692402783807,64.02,64.91,64.02,64.91,0.8900000000000006,0.22199999999999848,0.2098,0.0036110940170535617,0.2052,0.2162,0.2162,0.2082,0.01100000000000001,-0.0017000000000000062,0.01596,0.00025768197453450285,0.0157,0.0164,0.0161,0.0164,0.0007000000000000027,5.9999999999997115e-05,67.09,1.554927651050043,64.95,69.29,69.29,64.95,4.340000000000003,-1.0990000000000075,0,False,불량(미납),False
SD_DEF_NM_A_20250821-180605_00170,1,25.762,0.2052705531731231,25.46,26.05,26.05,25.46,0.5899999999999999,-0.14500000000000304,50.007999999999996,0.25545253962331405,49.62,50.35,49.62,50.35,0.730000000000004,0.17999999999999686,0.42056000000000004,0.004530165559888496,0.4151,0.4265,0.4265,0.4151,0.011399999999999966,-0.003120000000000064,0.042499999999999996,0.0009777525249264247,0.0413,0.0441,0.0413,0.0441,0.002799999999999997,0.0006799999999999957,66.176,1.6806379741038813,63.82,68.52,68.52,63.82,4.699999999999996,-1.1880000000000117,0,False,불량(미납),False
SD_DEF_NM_A_20250902-155058_00346,1,26.603999999999996,0.2293120145129776,26.28,26.94,26.94,26.28,0.6600000000000001,-0.16200000000000303,53.688,0.32908357601071514,53.11,54.0,54.0,53.11,0.8900000000000006,-0.21700000000000857,0.34924,0.018653106979803654,0.3216,0.3741,0.3216,0.3741,0.05249999999999999,0.013149999999999964,0.049980000000000004,4.000000000000114e-05,0.0499,0.05,0.0499,0.05,0.00010000000000000286,1.9999999999993405e-05,65.97200000000001,0.6785396082764777,65.15,66.99,66.99,65.15,1.8399999999999892,-0.4710000000000037,0,False,불량(미납),False
SD_DEF_NM_A_20250902-112017_00239,1,23.485999999999997,0.24621941434419756,23.14,23.83,23.14,23.83,0.6899999999999977,0.17399999999999807,68.296,0.24261904294593176,67.87,68.59,68.59,67.87,0.7199999999999989,-0.15100000000000682,0.46227999999999997,0.012530666382918353,0.4426,0.4762,0.4426,0.4762,0.03360000000000002,0.008639999999999981,0.02398,0.0017848249213858489,0.0215,0.0264,0.0215,0.0264,0.004900000000000002,0.0012599999999999983,64.67,0.5427706698044783,64.07,65.54,64.07,65.54,1.470000000000013,0.37499999999999284,0,False,불량(미납),False
SD_DEF_NM_C_20250903-104717_00697,1,23.827999999999996,0.10361467077590797,23.67,23.97,23.97,23.67,0.29999999999999716,-0.07300000000000037,56.657999999999994,0.6184949474328787,55.89,57.61,57.61,55.89,1.7199999999999989,-0.4340000000000034,0.5815600000000001,0.003125123997539944,0.5773,0.5855,0.5855,0.5773,0.008199999999999985,-0.002190000000000057,0.01172,0.0014288456879593397,0.01,0.0139,0.0139,0.01,0.003899999999999999,-0.0010000000000000002,74.596,0.6084932209975695,73.43,75.0,73.43,75.0,1.5699999999999932,0.35899999999999394,0,False,불량(미납),True
SD_DEF_NM_C_20250903-102031_00621,1,26.863999999999997,0.022449944320643803,26.83,26.9,26.86,26.9,0.07000000000000028,0.00899999999999814,58.620000000000005,0.21771541057077368,58.44,59.02,59.02,58.44,0.5800000000000054,-0.13300000000001264,0.45042,0.003321686318724271,0.4455,0.4537,0.4475,0.4535,0.008199999999999985,0.0018399999999999734,0.04306,0.00024979991993593666,0.0426,0.0433,0.043,0.0432,0.0006999999999999992,9.999999999999258e-05,74.104,0.6703610967232543,73.07,75.0,73.07,75.0,1.9300000000000068,0.47099999999999376,0,False,불량(미납),True
SD_DEF_NM_A_20250902-101553_00211,1,23.45,0.3268638860443292,23.0,23.91,23.91,23.0,0.9100000000000001,-0.23099999999999923,42.7,0.17412639087742948,42.45,42.98,42.45,42.98,0.529999999999994,0.11599999999999483,0.54732,0.005631127773368302,0.5383,0.5548,0.5548,0.5383,0.01649999999999996,-0.003930000000000063,0.029320000000000002,0.0014496896219536107,0.0276,0.0316,0.0276,0.0316,0.0040000000000000036,0.0010099999999999977,74.486,0.6948265970729669,73.25,75.0,73.25,75.0,1.75,0.4319999999999958,0,False,불량(미납),False
SD_DEF_NM_A_20250821-160745_00129,1,26.654000000000003,0.2505673562138532,26.3,27.0,26.3,27.0,0.6999999999999993,0.17699999999999658,59.846000000000004,0.2362710308099575,59.39,60.0,59.39,60.0,0.6099999999999994,0.13799999999998933,0.58314,0.012941962756861894,0.5638,0.6,0.5638,0.6,0.03620000000000001,0.009109999999999972,0.03584,0.0019652989594461183,0.0333,0.0389,0.0389,0.0333,0.005599999999999994,-0.0013800000000000028,62.048,0.3718817016202877,61.51,62.52,62.52,61.51,1.0100000000000051,-0.26000000000001444,0,False,불량(미납),False
SD_DEF_NM_C_20250903-093001_00483,1,23.084,0.1096540012949825,23.0,23.28,23.28,23.0,0.28000000000000114,-0.06900000000000418,79.818,0.25474693324945286,79.35,80.0,79.35,80.0,0.6500000000000057,0.15599999999998948,0.32426,0.03760800978515082,0.2705,0.3775,0.3775,0.2705,0.10699999999999998,-0.026590000000000055,0.02726,0.0033248157843706167,0.0224,0.0315,0.0315,0.0224,0.0091,-0.0023400000000000057,71.66600000000001,0.7718186315449984,70.54,72.71,72.71,70.54,2.1699999999999875,-0.5420000000000037,5,True,불량(미납),False
SD_DEF_NM_C_20250903-092959_00482,1,26.166000000000004,0.2339743575693711,25.85,26.51,26.51,25.85,0.6600000000000001,-0.16500000000000178,60.69199999999999,0.29962643408083994,60.22,61.01,60.22,60.83,0.7899999999999991,0.17599999999998975,0.2398,0.03030254114756714,0.2,0.2839,0.2839,0.2,0.08389999999999997,-0.02137000000000002,0.015040000000000001,0.00391233945357506,0.01,0.0208,0.0208,0.01,0.010799999999999999,-0.002750000000000003,67.72,1.32571490147769,65.83,69.44,69.44,65.83,3.6099999999999994,-0.9340000000000024,0,False,불량(미납),False
SD_DEF_NM_C_20250903-105222_00714,1,24.502000000000002,0.31140969798643064,24.06,24.95,24.06,24.95,0.8900000000000006,0.2199999999999968,52.06,0.45777723840313445,51.51,52.79,52.79,51.51,1.2800000000000011,-0.31600000000000344,0.28414,0.020425141370379797,0.2541,0.3124,0.3124,0.2541,0.05830000000000002,-0.014430000000000026,0.035219999999999994,0.0013847743498491012,0.0335,0.0374,0.0374,0.0335,0.0039000000000000007,-0.0009700000000000011,85.57000000000001,0.613872951024884,84.87,86.51,84.87,86.51,1.6400000000000006,0.4269999999999913,0,False,불량(미납),True
SD_DEF_NM_A_20250902-143346_00314,1,26.79,0.1813284313062899,26.51,27.0,26.51,27.0,0.48999999999999844,0.12599999999999584,40.108,0.21599999999999966,40.0,40.54,40.54,40.0,0.5399999999999991,-0.10800000000000437,0.4984,0.0032000000000000028,0.492,0.5,0.492,0.5,0.008000000000000007,0.0015999999999999756,0.048659999999999995,0.00019595917942265306,0.0483,0.0489,0.0489,0.0483,0.0005999999999999964,-0.00012000000000000389,71.07399999999998,1.5886673660650306,68.88,73.33,68.88,73.33,4.450000000000003,1.1229999999999913,0,False,불량(미납),False
SD_DEF_NM_A_20250902-112118_00240,1,27.0,0.0,27.0,27.0,27.0,27.0,0.0,-8.822444612737698e-16,56.54600000000001,0.11976643937264037,56.36,56.7,56.57,56.36,0.3400000000000034,-0.019000000000011147,0.5203800000000001,0.0151672542010741,0.5,0.5426,0.5426,0.5,0.04259999999999997,-0.010699999999999998,0.025740000000000002,0.002449163122374661,0.0224,0.0292,0.0224,0.0292,0.0068000000000000005,0.0017299999999999967,69.09400000000001,0.9052866949204522,67.68,70.39,67.68,70.39,2.7099999999999937,0.6329999999999864,0,False,불량(미납),False
SD_DEF_NM_A_20250902-141613_00306,1,24.631999999999998,0.24766105870725869,24.27,24.98,24.98,24.27,0.7100000000000009,-0.17500000000000437,54.116,1.1509057302837626,52.43,55.7,55.7,52.43,3.270000000000003,-0.8130000000000039,0.35446000000000005,0.026208975561818518,0.318,0.3904,0.3904,0.318,0.07240000000000002,-0.018510000000000096,0.04518,0.0018367362358270183,0.0423,0.0476,0.0476,0.0423,0.005300000000000006,-0.0012900000000000062,70.462,0.35991110013446165,69.98,71.02,71.02,69.98,1.039999999999992,-0.25300000000001127,0,False,불량(미납),False
SD_DEF_NM_A_20250821-163549_00139,1,25.316000000000003,0.44020904125199417,24.67,25.92,24.67,25.92,1.25,0.31099999999999983,51.652,0.5952948849099905,50.88,52.58,52.58,50.88,1.6999999999999957,-0.4180000000000053,0.36658,0.005575446170487171,0.3606,0.3756,0.3756,0.3623,0.015000000000000013,-0.0036300000000000095,0.01318,0.00035440090293338734,0.0127,0.0137,0.0134,0.0127,0.0010000000000000009,-0.00017000000000000234,75.596,0.6089532001722296,75.0,76.53,76.53,75.0,1.5300000000000011,-0.4130000000000124,0,False,불량(미납),False
SD_DEF_NM_A_20250807-182221_00019,1,26.360000000000003,0.05549774770204602,26.28,26.43,26.28,26.43,0.14999999999999858,0.03899999999999707,44.33200000000001,0.09987992791347106,44.19,44.46,44.19,44.46,0.2700000000000031,0.038999999999999965,0.48319999999999996,0.022957438881547734,0.4419,0.5,0.4419,0.5,0.058099999999999985,0.014209999999999926,0.032799999999999996,0.002643482551483932,0.0296,0.0368,0.0368,0.0296,0.007199999999999998,-0.0018500000000000023,81.98799999999999,1.6682134156036523,79.64,84.4,79.64,84.4,4.760000000000005,1.1789999999999925,0,False,불량(미납),False
SD_DEF_NM_C_20250903-105254_00716,1,25.964,0.17783138080777472,25.73,26.24,26.24,25.73,0.509999999999998,-0.12500000000000142,77.06800000000001,0.6458296989145049,75.97,77.83,77.83,75.97,1.8599999999999994,-0.4440000000000031,0.27482,0.04214609827730201,0.2151,0.3341,0.3341,0.2151,0.119,-0.02980000000000003,0.029140000000000006,0.0037675456201617524,0.024,0.0347,0.0347,0.024,0.010700000000000001,-0.002660000000000003,73.286,1.2065587428716453,71.57,75.0,71.57,75.0,3.430000000000007,0.8530000000000004,5,True,불량(미납),True
SD_DEF_NM_A_20250902-151531_00330,1,25.44,0.3004663042672175,24.99,25.86,24.99,25.86,0.870000000000001,0.21199999999999947,46.71999999999999,0.3600555512695233,46.1,47.2,46.1,47.2,1.1000000000000014,0.24299999999999597,0.3922800000000001,0.0377453785250592,0.3399,0.4452,0.4452,0.3399,0.1053,-0.026680000000000037,0.043579999999999994,0.000754718490564529,0.0426,0.0445,0.0426,0.0445,0.001899999999999999,0.0005199999999999971,68.08,1.498812863569034,65.94,70.18,65.94,70.18,4.240000000000009,1.059000000000001,0,False,불량(미납),False
SD_DEF_NM_A_20250902-170913_00377,1,24.148,0.37064268507553216,23.63,24.68,24.68,23.63,1.0500000000000007,-0.2620000000000039,42.086,1.0048999950243818,40.86,43.77,40.86,43.77,2.9100000000000037,0.6919999999999991,0.43309999999999993,0.03418871158730612,0.3871,0.4836,0.3871,0.4836,0.09649999999999997,0.02413999999999998,0.021039999999999996,0.0010307278981380099,0.0196,0.0224,0.0224,0.0196,0.0028000000000000004,-0.0007200000000000018,81.826,1.2630376083078467,80.03,83.68,83.68,80.03,3.6500000000000057,-0.8920000000000065,0,False,불량(미납),False
SD_DEF_NM_C_20250903-093442_00500,1,26.910000000000004,0.10353743284435869,26.74,27.0,26.74,27.0,0.26000000000000156,0.06799999999999999,55.562,0.946686854244843,54.2,56.79,54.2,56.79,2.5899999999999963,0.6669999999999892,0.42994000000000004,0.01818500481165732,0.405,0.4556,0.4556,0.405,0.05059999999999998,-0.012840000000000058,0.02402,0.0014344336861632878,0.0222,0.0259,0.0259,0.0222,0.0036999999999999984,-0.001000000000000002,82.132,0.41349244249441924,81.6,82.69,81.75,82.69,1.0900000000000034,0.274999999999991,0,False,불량(미납),False
SD_DEF_NM_A_20250902-111747_00238,1,23.875999999999998,0.337140920091288,23.41,24.37,24.37,23.41,0.9600000000000009,-0.23800000000000246,54.44200000000001,1.0369840885953832,52.89,55.8,52.89,55.8,2.9099999999999966,0.7289999999999974,0.554,0.01034427377827945,0.5393,0.5688,0.5393,0.5688,0.02949999999999997,0.007309999999999954,0.02238,0.0023155129021450085,0.0196,0.0259,0.0259,0.0196,0.0063,-0.001620000000000003,69.22999999999999,0.6942621983083894,68.28,70.1,70.1,68.28,1.8199999999999932,-0.48600000000000243,0,False,불량(미납),False
SD_DEF_NM_A_20250821-144140_00108,1,25.029999999999998,0.37512664528129674,24.52,25.58,24.52,25.58,1.0599999999999987,0.2649999999999968,53.074,1.0040836618529354,51.76,54.61,51.76,54.61,2.8500000000000014,0.7069999999999937,0.4991,0.0018000000000000015,0.4955,0.5,0.4955,0.5,0.004500000000000004,0.0008999999999999117,0.03848,0.0017104385402580257,0.0355,0.04,0.0355,0.04,0.004500000000000004,0.001129999999999998,79.012,0.10146920715172819,78.86,79.15,78.86,79.07,0.29000000000000625,0.030999999999995385,0,False,불량(미납),False
SD_DEF_NM_C_20250903-091409_00435,1,25.03,0.23383755044902454,24.69,25.37,25.37,24.69,0.6799999999999997,-0.16500000000000264,48.16199999999999,0.7815215927919077,47.1,49.35,47.1,49.35,2.25,0.5459999999999959,0.30086,0.016217348735227975,0.2784,0.3219,0.2784,0.3219,0.04350000000000004,0.011410000000000003,0.0164,0.002961080883731479,0.0123,0.0202,0.0202,0.0123,0.007899999999999999,-0.0020800000000000037,75.944,0.6198580482658902,75.09,76.73,75.09,76.73,1.6400000000000006,0.43499999999999395,0,False,불량(미납),False
SD_DEF_NM_A_20250807-173651_00018,1,26.119999999999997,0.20099751242241803,25.84,26.41,26.41,25.84,0.5700000000000003,-0.14200000000000304,43.628,0.2082690567511164,43.33,43.98,43.33,43.98,0.6499999999999986,0.13799999999999585,0.2725,0.00799174574170125,0.2603,0.2813,0.2813,0.2603,0.02100000000000002,-0.005440000000000049,0.014119999999999999,0.002314649001468689,0.0106,0.0173,0.0173,0.0106,0.006699999999999999,-0.0016300000000000004,86.58599999999998,0.12799999999999745,86.4,86.8,86.8,86.55,0.3999999999999915,-0.03200000000000249,3,True,불량(미납),False
SD_DEF_NM_A_20250821-141705_00101,1,24.098,0.2815954545087683,23.66,24.47,24.47,23.66,0.8099999999999987,-0.1980000000000029,72.84200000000001,0.7275822977505715,71.73,73.65,71.73,73.65,1.9200000000000017,0.5039999999999858,0.21758000000000002,0.010627963116232573,0.2009,0.2291,0.2009,0.2291,0.028200000000000003,0.007319999999999987,0.03996000000000001,7.99999999999995e-05,0.0398,0.04,0.0398,0.04,0.0001999999999999988,3.999999999999657e-05,63.214,0.7705738121685672,62.21,64.36,62.21,64.36,2.1499999999999986,0.5389999999999949,0,False,불량(미납),False
SD_DEF_NM_A_20250821-113829_00063,1,25.798000000000002,0.3183331588132157,25.34,26.25,26.25,25.34,0.9100000000000001,-0.2250000000000008,40.144,0.2170345594600094,40.0,40.56,40.56,40.0,0.5600000000000023,-0.1280000000000024,0.34287999999999996,0.003191488680850993,0.3372,0.3466,0.3466,0.3372,0.00940000000000002,-0.0021400000000000308,0.04416,0.00016248076809272061,0.044,0.0444,0.0443,0.044,0.0004000000000000045,-0.00010000000000000272,72.52000000000001,0.849776441189093,71.31,73.7,73.7,71.31,2.3900000000000006,-0.6000000000000097,0,False,불량(미납),False
SD_DEF_NM_C_20250903-092745_00476,1,24.872,0.38327013971871077,24.33,25.41,25.41,24.33,1.0800000000000018,-0.2710000000000027,61.258,0.06273754856543391,61.15,61.34,61.15,61.28,0.19000000000000483,0.02199999999998871,0.35906000000000005,0.03173569599047734,0.3129,0.4032,0.4032,0.3129,0.09029999999999999,-0.02243000000000005,0.01684,0.001009158064923429,0.0152,0.0179,0.0152,0.0179,0.0026999999999999993,0.00069,74.892,0.21600000000000252,74.46,75.0,74.46,75.0,0.5400000000000063,0.10799999999998816,0,False,불량(미납),False
SD_DEF_NM_A_20250821-135854_00096,1,24.246,0.020591260281973906,24.21,24.27,24.21,24.27,0.05999999999999872,0.010999999999997316,75.54400000000001,0.4968138484382245,74.78,76.28,74.78,76.28,1.5,0.34299999999998987,0.41945999999999994,0.035071789232943344,0.3696,0.4717,0.3696,0.4717,0.10210000000000002,0.02473999999999998,0.0368,0.0015861904047118698,0.0343,0.0388,0.0343,0.0388,0.004500000000000004,0.0011099999999999994,60.88399999999999,0.89747646208689,60.0,62.24,62.24,60.0,2.240000000000002,-0.6090000000000059,3,True,불량(미납),False
SD_DEF_NM_A_20250821-141447_00100,1,26.189999999999998,0.01414213562373065,26.17,26.21,26.2,26.21,0.03999999999999915,0.0029999999999951233,73.124,0.45863275068402837,72.62,73.89,72.62,73.89,1.269999999999996,0.31299999999999406,0.21542,0.017804314083951674,0.2,0.2447,0.2447,0.2,0.04469999999999999,-0.011680000000000025,0.01112,0.0005741080037762931,0.0106,0.0122,0.0122,0.0106,0.0016000000000000007,-0.0003600000000000013,62.984,0.8184277610149857,61.86,64.15,64.15,61.86,2.2900000000000063,-0.5760000000000061,0,False,불량(미납),False
SD_DEF_NM_A_20250821-111129_00054,1,23.458,0.04707440918375982,23.38,23.51,23.51,23.38,0.13000000000000256,-0.03200000000000283,79.964,0.07200000000000274,79.82,80.0,79.82,80.0,0.18000000000000682,0.03599999999998973,0.48195999999999994,0.0235746134644876,0.4419,0.5,0.4419,0.5,0.058099999999999985,0.014830000000000032,0.027480000000000004,0.0004069397989875157,0.027,0.0282,0.0282,0.027,0.0011999999999999997,-0.0002700000000000053,64.19,0.7263057207540068,63.29,65.27,63.29,65.27,1.9799999999999969,0.509999999999991,5,True,불량(미납),False
SD_DEF_NM_C_20250903-094929_00539,1,25.856,0.07812809993849851,25.75,25.98,25.75,25.98,0.23000000000000043,0.053999999999998924,52.846000000000004,0.44387385595459516,52.14,53.42,53.42,52.14,1.2800000000000011,-0.3110000000000039,0.26914000000000005,0.03517451350054469,0.2193,0.3178,0.3178,0.2193,0.09850000000000003,-0.024860000000000045,0.010560000000000002,0.0008522910301065008,0.01,0.0122,0.0122,0.01,0.0022000000000000006,-0.0005000000000000001,76.876,0.8656234747278965,75.67,78.16,75.67,78.16,2.489999999999995,0.6089999999999907,0,False,불량(미납),False
SD_DEF_NM_C_20250903-092425_00466,1,23.473999999999997,0.08212186067059118,23.38,23.59,23.59,23.39,0.21000000000000085,-0.05600000000000337,74.082,0.19933890739140833,73.84,74.39,74.23,74.39,0.5499999999999972,0.016999999999982973,0.36191999999999996,0.023220973278482538,0.3282,0.3937,0.3937,0.3282,0.0655,-0.016410000000000074,0.01866,0.002263271967749347,0.0156,0.0223,0.0156,0.0223,0.006700000000000001,0.0015799999999999979,65.486,0.8582214166519007,64.12,66.66,66.66,64.12,2.539999999999992,-0.5990000000000025,0,False,불량(미납),False
SD_DEF_NM_A_20250902-142512_00310,1,24.970000000000002,0.37931517238307244,24.44,25.51,24.44,25.51,1.0700000000000003,0.2679999999999992,57.064,0.08260750571225471,56.94,57.17,56.94,57.11,0.23000000000000398,0.04099999999999031,0.30856,0.02156716022103977,0.2771,0.3385,0.2771,0.3385,0.06140000000000001,0.015229999999999992,0.01556,0.003403880138900311,0.011,0.0207,0.0207,0.011,0.0097,-0.0024000000000000015,86.774,0.3770198933743432,86.25,87.34,87.34,86.25,1.0900000000000034,-0.2660000000000125,3,True,불량(미납),False
SD_DEF_NM_A_20250902-154816_00344,1,26.520000000000003,0.11983321743156253,26.33,26.68,26.68,26.33,0.3500000000000014,-0.08400000000000206,72.252,0.7590625797653292,71.49,73.49,73.49,71.49,2.0,-0.5150000000000037,0.277,0.03472117509532188,0.2281,0.3259,0.3259,0.2281,0.09780000000000003,-0.02455000000000005,0.01652,0.003113454672867424,0.0122,0.0213,0.0122,0.0213,0.009099999999999999,0.0021899999999999992,62.76800000000001,1.1208639524937878,61.11,64.13,64.13,61.11,3.019999999999996,-0.7850000000000049,0,False,불량(미납),False
SD_DEF_NM_C_20250903-100533_00576,1,23.788000000000004,0.046647615158761806,23.71,23.84,23.71,23.84,0.129999999999999,0.03199999999999789,52.068,0.6403873827614018,51.02,52.87,52.87,51.02,1.8499999999999943,-0.4440000000000054,0.43355999999999995,0.0321657954977022,0.3905,0.4795,0.3905,0.4795,0.08899999999999997,0.022709999999999918,0.042960000000000005,0.0010818502669038832,0.0414,0.0444,0.0444,0.0414,0.0030000000000000027,-0.0007600000000000045,67.61600000000001,0.17533967035442732,67.31,67.82,67.75,67.6,0.5099999999999909,-0.08100000000001051,0,False,불량(미납),True
SD_DEF_NM_C_20250903-091517_00439,1,25.875999999999998,0.3469063274141882,25.41,26.38,25.41,26.38,0.9699999999999989,0.24499999999999564,50.498000000000005,0.7562909493045644,49.45,51.59,49.45,51.59,2.1400000000000006,0.5339999999999931,0.48460000000000003,0.015152689530245128,0.4614,0.5,0.4614,0.5,0.03860000000000002,0.010369999999999926,0.04736,0.0012092973166264768,0.0453,0.0486,0.0453,0.0486,0.0032999999999999974,0.0007999999999999961,72.556,0.873947366836243,71.19,73.54,71.19,73.54,2.3500000000000085,0.605999999999994,0,False,불량(미납),False
SD_DEF_NM_C_20250903-104308_00685,1,24.25,0.41880783182743814,23.66,24.83,24.83,23.66,1.1699999999999982,-0.2960000000000033,58.376,0.7527177425835001,57.11,59.22,57.11,59.22,2.1099999999999994,0.5139999999999966,0.29376,0.017031100962650664,0.2702,0.3183,0.3183,0.2702,0.04810000000000003,-0.012030000000000029,0.04576,0.0008236504112789609,0.0447,0.047,0.0447,0.047,0.0023000000000000034,0.0005800000000000011,69.89200000000001,0.8544799588053578,68.55,70.98,70.98,68.55,2.430000000000007,-0.5990000000000104,0,False,불량(미납),True
SD_DEF_NM_C_20250903-092628_00475,1,26.412,0.3664641865175924,25.9,26.94,25.9,26.94,1.0400000000000027,0.2589999999999964,51.775999999999996,1.10519862468246,50.28,53.32,53.32,50.28,3.039999999999999,-0.7800000000000056,0.4805400000000001,0.0028394365638274043,0.4768,0.4844,0.4844,0.4784,0.007599999999999996,-0.0015100000000000662,0.01076,0.0005713142742834277,0.01,0.0115,0.0115,0.0103,0.0014999999999999996,-0.0003699999999999999,89.59400000000001,0.5842465233101521,88.5,90.0,88.5,90.0,1.5,0.35299999999999265,5,True,불량(미납),False
SD_DEF_NM_C_20250903-105048_00708,1,23.656,0.2921369541841637,23.25,24.09,24.09,23.25,0.8399999999999999,-0.2060000000000034,74.03399999999999,0.33036949011674815,73.52,74.55,74.13,73.52,1.0300000000000011,-0.1810000000000108,0.36741999999999997,0.012196786462015306,0.3497,0.3851,0.3497,0.3851,0.03539999999999999,0.008559999999999941,0.02112,0.001030339749791301,0.0197,0.0224,0.0197,0.0224,0.002700000000000001,0.0007199999999999985,64.498,0.7007538797609323,63.48,65.3,65.3,63.48,1.8200000000000003,-0.48700000000000804,0,False,불량(미납),True
SD_DEF_NM_A_20250821-145053_00109,1,25.933999999999997,0.2084802148886074,25.62,26.21,26.21,25.62,0.5899999999999999,-0.14699999999999988,75.62,0.4166053288185362,75.16,76.39,76.39,75.16,1.230000000000004,-0.269000000000006,0.28608,0.039560202223952304,0.2293,0.3405,0.2293,0.3405,0.11120000000000002,0.027949999999999985,0.01894,0.0007227724399837055,0.0183,0.0203,0.0183,0.0203,0.0019999999999999983,0.0004599999999999974,69.58,1.8521339044464338,66.9,72.08,72.08,66.9,5.179999999999993,-1.308000000000003,3,True,불량(미납),False
SD_DEF_NM_A_20250902-165846_00371,1,25.372,0.3410219934256445,24.88,25.86,24.88,25.86,0.9800000000000004,0.24099999999999994,53.612,1.4090195172530442,51.78,55.6,55.6,51.78,3.8200000000000003,-0.9909999999999985,0.36567999999999995,0.025690262746807403,0.3314,0.4038,0.4038,0.3314,0.07240000000000002,-0.01811000000000001,0.03218,0.001381882773609976,0.0301,0.0341,0.0341,0.0301,0.004,-0.0009700000000000005,80.64399999999999,0.59230397601232,79.83,81.62,81.62,79.83,1.7900000000000063,-0.40900000000000836,0,False,불량(미납),False
SD_DEF_NM_C_20250903-104715_00696,1,26.052,0.07782030583337485,25.96,26.16,25.96,26.16,0.1999999999999993,0.05399999999999868,77.69800000000001,0.584102730690415,77.14,78.55,78.55,77.22,1.4099999999999966,-0.3769999999999991,0.32405999999999996,0.017423960514188486,0.2972,0.347,0.347,0.2972,0.049799999999999955,-0.012240000000000011,0.03986000000000001,0.0002799999999999997,0.0393,0.04,0.0393,0.04,0.0006999999999999992,0.00013999999999999581,71.91600000000001,0.8806951799572877,70.53,72.99,70.53,72.99,2.4599999999999937,0.6159999999999962,5,True,불량(미납),True
SD_DEF_NM_A_20250902-115848_00256,1,26.342000000000002,0.44445022218466673,25.71,26.95,25.71,26.95,1.2399999999999984,0.31399999999999717,49.658,0.1337759320655264,49.5,49.84,49.79,49.84,0.3400000000000034,0.015999999999994817,0.49784000000000006,0.0043199999999999905,0.4892,0.5,0.4892,0.5,0.010799999999999976,0.0021599999999998556,0.01376,0.001074430081485063,0.0122,0.0152,0.0122,0.0152,0.002999999999999999,0.0007499999999999983,88.26599999999999,1.1214561962020606,86.79,90.0,86.79,90.0,3.2099999999999937,0.7879999999999842,5,True,불량(미납),False
